ItemID,Sentiment,SentimentSource,SentimentText
87701,1,Sentiment140,@chaseme23 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
87751,1,Sentiment140,"@chasing_thomas hehe, wow. i just read that it didn't twig until i read your message to chezzy. lucky you, hehe "
87758,0,Sentiment140,"@chasingbrittany you don't need that, girl. "
87798,0,Sentiment140,@chywn I know!! I dont want him to die. 
87844,1,Sentiment140,@AwesomeRobot hackorz! thats teh illegalz! oh noes!  how'd you do it?
87850,1,Sentiment140,@awie Great looking couple get bigger discounts 
87855,1,Sentiment140,@chathuraw What's the phone you planning to buy  what ya using now?
87937,1,Sentiment140,@CiaoBella50 you are most welcome beauty! 
87945,0,Sentiment140,@Ciara_Alissa AND twitter sucks with these word count things. Anywho and I cant get on yahoo...its hasnt been letting me on 
87950,1,Sentiment140,@CiaraBriston hii  i was wondering if you knew what Ciara's twitter was. If you could get back to me that would be great 
87954,0,Sentiment140,@CiaraMcGeehan yea heard that today  i'm so xcited haha but duno wer they wud fly into 
87961,1,Sentiment140,@ciararyandreams haha eeeep me too do you think theres a way we could like get it now !!!!! 
87999,0,Sentiment140,@chcougar1 i've literally had 4 bleeds since yesterday  im falling apart!
88034,1,Sentiment140,@Ayanic Ok so whats the word 4 the year Obama lol 
88056,0,Sentiment140,@Cici_K Hmph. I dont wanna clean 
88093,0,Sentiment140,@CHEAPTHRILL sad because deuce can't come visit you?? 
88122,0,Sentiment140,@Chedsorr Five. Thirty. In the feckin' MORNING. Why the hell did you agree to go to that? Now you'll have to go to bed really early 
88130,1,Sentiment140,@Aydsman @spoonerist @iCharlotte Did someone mention beagles?!  
88159,1,Sentiment140,@ayeshabilqis hey i dun wanna change for anybody pa lg bcoz of those PEEPs 
88199,1,Sentiment140,@cheeop Some shows are just like that - they're just that good!! 
88202,1,Sentiment140,@Cheep_Tweeter yeah well it started raining and now I can't stop yawning... What did you get up to? 
88213,1,Sentiment140,@Ayla_F Heh -- I like 'em!  Now I'm getting all wiggly with excitement. *g*
88223,0,Sentiment140,"@Aymes same here! Need the sleep, just can't seem to get it! "
88255,1,Sentiment140,@ciltwitt tu fais des excuses maintenant  ?
88271,1,Sentiment140,@CincauHangus photobombing..hilarious 
88279,0,Sentiment140,"@Cincylovesnkotb Awh, i'm sorry to hear that. Its okay. "
88340,1,Sentiment140,@ayudevina Valencia! i'm gonna start studying there! starting a new life 
88391,1,Sentiment140,@Cindralove wow... that's pretty good.    oh and geeksquad sucks total ass.  good luck with whatever that is...
88420,1,Sentiment140,@ChefBridgette Yay! how exciting 
88427,1,Sentiment140,@chefgwen Thanks for the follow suggestion 
88436,1,Sentiment140,"@ChefPatrick lol, yes. I'm so subtle. June 16.  "
88442,1,Sentiment140,@chefswidow 18 -then u cant get them out of bed 
88497,1,Sentiment140,@azbill316 i think another bull. 
88583,0,Sentiment140,@chelsaya ouch! I feel bad for replying to a trending topic now.  but mucho love for you. 
88641,1,Sentiment140,@Azizshalan my day  has been good...... 
88644,0,Sentiment140,@azkellie    fine then ... be that way ...
88684,1,Sentiment140,@chelseaazevedo I want to own it 
88705,1,Sentiment140,"@ChelseaHeptig Yep, that was it! LOL I never did it but had heard of it "
88710,1,Sentiment140,"@CinRox hey, I invited u so u can't be mad, nerd. I like it so much I'd watch it again  it'll be even better w/u; no homo"
88714,0,Sentiment140,@cinthyasahid ohh I see.. That's cool! Uh I want ipod touch but my mom won't let me since I just got bb 
88743,0,Sentiment140,@chelseajordyn  OH NO!  but prob hahah
88765,1,Sentiment140,@chelseashake RIIIIIGHT  ok fine u care  but wala naman ako sakit so ok na  dont worry..pero sad parin ako sa BEDA thingy :|
88773,0,Sentiment140,@chelseasuch dude i missed it 
88783,1,Sentiment140,@chelseydee names are hard. I think the skull's name would be Henry. sort of reminds me of the dark times in british royal history 
88851,0,Sentiment140,"@CityGirl912 so you never showed up with the sushi, cupcakes and smut tv "
88980,1,Sentiment140,@azwinandy @linakumpie @rudylightroom that's y u should just get a Berry 
88998,0,Sentiment140,@B_Bowman see?! Now @MosbySoul is sad!!!  he understand all that abbreviation slang! LOL..
89041,1,Sentiment140,@CJNitkowski (or at least send you back to Japan.  I'm pulling for you to come back home. I remember your days as an Astro   )
89052,1,Sentiment140,@cheritoledo thanks- I may need some advice along the way 
89086,1,Sentiment140,"@CherryBear Sun cream will never happen, I hate the stuff. But I'll remember the crisps for next time "
89114,1,Sentiment140,@b_nathan yeaaa...this girl is Flyyyyy...follow her!!!  (u'll figure it out soon boo)
89142,0,Sentiment140,@B0RR15  please try 
89173,0,Sentiment140,@cjs_3 I clicked the link and it came up but said it was unavailable 
89236,1,Sentiment140,@cherryrock I'm gonna be Lady GaGa for Halloween 
89272,1,Sentiment140,@Babberz I like &quot;All of the Above&quot; as the best answer 
89285,1,Sentiment140,@ckmunson hey Connie! I'm great thx  how r ya doing today?
89292,1,Sentiment140,"@cl2425 Hey girl!  Yeah, my allergies kick in at the most random times. Hmph."
89297,1,Sentiment140,@claena How can you make it a cluttered mess of happiness? 
89338,1,Sentiment140,@babi_89 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
89391,0,Sentiment140,@cheryldsouza You were online just now. But I got distracted and didn't say 'hi'. And now I can't find you. 
89482,1,Sentiment140,@ClaireBoyles You are always saying good morning when I'm about to say Good night.  Something very Beatles about that 
89515,1,Sentiment140,@babyb21 you can download it at TheCoolniverse.com.. 
89531,0,Sentiment140,@BabyBree96 a dollar that's cheap in my hood 1.35 for a mini 
89555,0,Sentiment140,@babydollniki Omgggg! YES YOU PICKED VERY GOOD  I'm so jealous
89663,0,Sentiment140,@ClareEH Looking forward to seeing you too. No coffee time on sat though. Am on a close 
89727,1,Sentiment140,"@ClassiclyAmber thanks, I'll try it tomorrow "
89736,1,Sentiment140,@Classy_Traceye see u sipping on the good stuff  I expect nothing less
89751,1,Sentiment140,"@chezus1 Thanks. Will give that consideration. I have all the tools already and am a DIY kinda gal, so we'll see...will report back. "
89752,1,Sentiment140,@chezvies thank you 
89781,0,Sentiment140,@claudbernas ME TOO!  I gonna remember that 'til I die. 
89793,0,Sentiment140,@ClaudeKelly put me to shame I luved death note when I first saw it but I still haven't caught up... I still want to see the movies too 
89802,1,Sentiment140,@claudia10 i think this has been positive. singaporeans have a voice and they are willing to use it 
89804,1,Sentiment140,"@claudia1986 awesome!  Idk if whether we won or not, but I sure got numbers from the opposing teams LOL ."
89823,1,Sentiment140,@claudiamcfly i was on about a crash course in mcfly but if you insist on harry potter i won't stop you and ofc 
89830,1,Sentiment140,@ClaudiasVIP nice to know u 
89847,1,Sentiment140,@claycorey That sounds yummy - You should also add @RyanDuggan 
89849,0,Sentiment140,"@claylevering  yeah, wife and baby both. Hoping it's not contagious."
89858,0,Sentiment140,@babygirl49392 it sucks! he's so damn close.. but yet so far  and to top it all off its about to rain.... grrr
89862,0,Sentiment140,@babygirlmaui there is a video on the community. Its of jordan dancing go check it out! This cruise stuff is sad. 
89884,1,Sentiment140,@claymcevoy interested in helping kids learn about financial literacy?? 
89905,1,Sentiment140,@CLBrannan Good Luck with everything 
89922,1,Sentiment140,"@clearskies yeah I know where your coming from, but I think u would play a third team in any other than a cup final. "
89989,0,Sentiment140,@Cletus_Red gO! And ur. Myspace comment made me laugh! But that was mean   &quot;Fucking Ugly!&quot; Awww how sad! Lol
90012,1,Sentiment140,@clickjow depois tu pode ver outras sï¿½ries. te indico two and a half men e the big bang theory. bem diferentes de 90210. comï¿½dias. 
90045,0,Sentiment140,@chicagobound dang we don't have Sonic here 
90066,0,Sentiment140,@chicalta Yeah.  I think I will make that sandwich tho. I'm sleepy. &amp; nobody will write me back on Yahoo Messenger. I must be a lame. LOL.
90074,0,Sentiment140,@chichiglacierz 102.5? Lol wtf am I listeningggg to then??? Lmao 
90082,1,Sentiment140,@babygirlparis http://twitpic.com/6eqo7 - i like your silhouette 
90134,0,Sentiment140,@ChickenStudios i dont know 
90147,1,Sentiment140,@ClintIncredible Its date night  anything but sushi. Had that last night
90227,0,Sentiment140,"@chickmcgee1 The Nut Roll vs Payday bit was hilarious, true comic genius!  It made me want a PayDay at work but the machine was empty! "
90306,0,Sentiment140,@babysaffy boo  well its nearly the wkend! 
90308,1,Sentiment140,"@babyscratch come on ma, you know better... I'mma earn mine LOL I'm not a moocher "
90377,0,Sentiment140,@clothes_w thank you.. 
90381,1,Sentiment140,"@cloudbreaking Same, off to get some shut eye. Night, speak soon "
90402,0,Sentiment140,@cloudzy_09 omg same I do ad to miss skwl today  hope it's not flu
90418,1,Sentiment140,"@childrensjewell Short answer: Yup definitely, longer answer, make sure all hits end up on same &quot;domain&quot; (google: 302 redirect) "
90425,1,Sentiment140,@chilibump have voluntereed to work at for a month but they say they don't need me 
90454,0,Sentiment140,@backseatgoodbye aww...thats a bummer 
90464,0,Sentiment140,"@backstreetboys - FLORIDA - you didn't come here last time   Orlando, Tampa, Jacksonville, Tallahassee, any will do FL misses you #BSB"
90620,1,Sentiment140,@chinni2487 who'd have imagined that... 2-3 months before 
90729,1,Sentiment140,@chippy80 thankyou very much 
90731,1,Sentiment140,@chipro cï¿½ khi m?t b?n ï¿½ lï¿½c nï¿½n Chip t??ng b? b?n ï¿½ nhï¿½n Chip thï¿½i 
90735,1,Sentiment140,@chirogirl I was thinking that earlier.. maybe we should start learning how to play the drums? 
90762,0,Sentiment140,"@bad_newzz...OH word, im not invited?????????? "
90763,0,Sentiment140,"@bad69twin no wheaties yet?  Life's good, had breakfast, now heading to the gym. And you?"
90782,1,Sentiment140,@cmoles yay!  i shall do that then 
90856,0,Sentiment140,@CNCNZcom I think Apoc confirmed on the official forums that there will be no new C&amp;C announcements at E3. 
90875,0,Sentiment140,@coachbear Not a nice night to be out on the tiles  Drive safely... 
90886,1,Sentiment140,@coachjaymiller i love you daddy 
90898,1,Sentiment140,@ChiSportsGal They're out in Wrigley tonight and were out at the bars last night too... 
90902,1,Sentiment140,@ChitaHearse Good moring chula 
90955,0,Sentiment140,@Bagakk you signed off on me  I miss you
90960,1,Sentiment140,@Baggiepr thats good you are nearly there in breaking the 60 min mark .Have a lovely evening 
90987,0,Sentiment140,@CoastalMama Target used to sell creme brulee in their freezer section that was GOOD.  They recently clearanced it all 
90994,1,Sentiment140,@cobiegoesboom Re: mousing over bumps: tactile sensations-I think that's called Massage Therapy 
91041,1,Sentiment140,@chloemcfly18 I need some of that feeling today x] send it over please? 
91065,1,Sentiment140,"@bailar_vivir LOL  Whoo hoo!    In fact, there were about 10, but the rest are just for @MrRoxy and @ButchtasticKyle"
91132,1,Sentiment140,"@Cocoia Clicker, i hate accidental taps and dont see why you need tap when you only have to click down the pad "
91163,1,Sentiment140,@Chococat2523 i'm addict too  that's crazy i never leave my house without at least one of the books ^^
91173,1,Sentiment140,"@bakedant @cory_grimes Sweet, thanks! I'm gonna have to check out the deets on those later. "
91190,1,Sentiment140,@balaji_dutt ah it's ok la...life is like that  anyway i've visited the loo and I'm a man at peace. but the place is still chaotic. re ...
91198,1,Sentiment140,@balancedbites loved that documentary on aspartame. thanks for posting! it inspired a blog post. will be up tomorrow 
91204,1,Sentiment140,@baldeggie Catching up! At least it's something to watch 
91222,1,Sentiment140,"@cocosmalls lol, love it... AND i love that you have 'cracking jokes' under your services menu of your website: http://thetomatofarm.com "
91267,0,Sentiment140,@chofman only for a day 
91269,1,Sentiment140,@chokewho I see. Yes is changeable island weather; flip side is overall much more limited extremes than continental; I like climate in SE 
91315,1,Sentiment140,@CoCreatorRadio @RabbiShaiSpecht It was MY pleasure 
91327,0,Sentiment140,@codelust People related 
91371,0,Sentiment140,@choneys omg asthma!  at least youre ok. thats what matters most &lt;333
91424,1,Sentiment140,@bambi_love Could you please explain this using a beer analogy? 
91445,1,Sentiment140,@cody1989 Welcome  #followfriday
91505,0,Sentiment140,@coesquire I knoooooow 
91522,1,Sentiment140,@coffeeplus i appreciate @Jenniewrenbird shes a sweetie who makes me smile! 
91553,0,Sentiment140,@chowwmein i did! i had to tear apart my dvd player though 
91592,1,Sentiment140,@Col_RFTL thank you honey! I can play it again now    do I refer to you as Gandalf from now on ;-)
91593,0,Sentiment140,@col2k8 der! Meant I AM in. What a foo.. 
91613,0,Sentiment140,"@COLD_CASH I hope so, he might have to have surgery to remove whatever the hell he ate "
91616,1,Sentiment140,@ColdenGrey I'd love to interview DaveMatthewsBand but nothing confirmed yet. 
91664,0,Sentiment140,@ColdHearted19 Yeah!! still...I can never help worring about her when she flys bc of what happend yrs ago 
91674,1,Sentiment140,@coldplay http://twitpic.com/5f798 - good morning 
91704,0,Sentiment140,@bambooisyummi ROFL yea he doesnt but me...um thats a different story LOL im too scared 
91708,0,Sentiment140,@bambus3000 its only satisfying when i get to ban ppl i dont like 
91724,1,Sentiment140,"@BananaAnna2008 Wow, Anna, you are a crime stopping tipster! That's awesome! "
91765,1,Sentiment140,@ColdZero2006 cool  what was your highlight game last year? I thought it was good to see Res Evil 5 early. Crash Commando was fun too
91768,0,Sentiment140,"@ColeBennett ferraro's last tweet was &quot;stalkers are cool&quot;, she could have packed up b/c of a stalker...or ferraro maybe the stalker...idk "
91811,1,Sentiment140,"@bananchips Haha, no worries, e have basically the whole summer "
91816,0,Sentiment140,"@bananza Me too, but they're sold out. "
91828,0,Sentiment140,@bandofskulls great show at The Mod Club. missing tonight's gig  but I hope to see you guys play again soon! take it easy
91880,0,Sentiment140,@colin_jack I think this is just the start  I really can't see how it's going to get any better
91890,1,Sentiment140,@colinclout12 congrats!! 
91896,0,Sentiment140,"@colinkelly ha you fraud! I knew they weren't yours. Gutted now tho, was packing my bikini for our pepsi weekend "
91899,0,Sentiment140,@colinkelly noooooooo colin we can't listen at work so annoyed 
91902,0,Sentiment140,"@ColinMackay TBH I'm not sure if it's the 1.5 vs 1.6 thing that caused the problem, I've had so many it's hard to know what caused what "
91929,1,Sentiment140,@bangiepattie i got it from elle who got it from michael balana... 
91932,0,Sentiment140,"@bangkokpundit the line's so blurred in Thailand depending on agendas, interests, I doubt anyone really knows, even those with an agenda "
91935,0,Sentiment140,@bangoul I agree! I would go but I'm too far away 
91948,1,Sentiment140,@chrisbean Loved it. But love NYC more. 
91955,1,Sentiment140,@chrisblake Itâ€™s a beautiful Monday  My boys and I got to play for a moment in the rain on the way to the carâ€¦perfect 
91977,1,Sentiment140,@chrisbrogan run into the wall on the other side of the room head first...might help. just make sure it's not a window = ER trip 
92107,1,Sentiment140,@colleencoover thanks a lot!  I use a borrowed Graphire 4 (just discover it) I'm in between Intuos 4 and Bamboo...
92135,1,Sentiment140,"@BarbaraHauck Hey Barb, I love the line in your bio..Without health, nothing matters...So dead on! "
92176,1,Sentiment140,"@ChrisCree not too often, only when he wants to bug me "
92360,1,Sentiment140,"@chrisendencia Enrollment, June 8. First day, June 13? I think.  ALIS NA US!!!!"
92369,1,Sentiment140,@ChrisFilter Heh very good. 
92370,1,Sentiment140,@chrisfleck  that does sound pretty awesome 
92386,1,Sentiment140,"@chrisgarrett That's a shame, I'm there as is Andy and Sarah's going along as well! Did you have a good weekend? See F1FTW?  "
92393,0,Sentiment140,@chrisgillbard hey thanks for the comment! Just replied - I have felt threatened by drunks on my way home at times 
92439,1,Sentiment140,@Colvinius Hah!  That's so sporting of Dutch blokes. Perhaps painting bulls-eyes on all s-bends would do the trick
92442,1,Sentiment140,@comanike i'm here 
92516,1,Sentiment140,"@Barleycovebeach enjoying another fabulous day here too, long may it last "
92533,1,Sentiment140,"@Barnsleysime Individuality... yesss. I'll drink to that, being proud of who you are and what you're all about and showing the world! "
92538,1,Sentiment140,"@ComcastBonnie oh wow, sure.  it's back up now but it's been blinking on and off since last week"
92569,1,Sentiment140,@ChrisJColburn Oh well theres still hope then!  Keep me updated Christopher!
92574,0,Sentiment140,"@chrisjortiz you didn't call, I waited up. "
92584,0,Sentiment140,"@ChrisKing23 Chris I keep tryna download Magnificent on welcometothecircle.com, and it keep sayin file not found.What should I do? "
92595,0,Sentiment140,@chrisluvssixxam check it out. corny but very funny against bush/chenney/haliburton. no minnie though  I &lt;3 her
92753,1,Sentiment140,@BASF_Asia I agree with you 
92763,0,Sentiment140,@comicgrrrl Only for the first couple of days if I do (and I most likely will).  I can't stand that place from Friday on. 
92778,0,Sentiment140,@commie_girl  Where are you?  Both you and LIsa left me.... 
92791,1,Sentiment140,"@CHRISOLSEN123 we just now saw your tweet.  No, that wasn't our Tom "
92810,0,Sentiment140,@chrisplamann what kind of dumb luck is that?  
92831,1,Sentiment140,@ChrisRudd Thank you Chris! 
92837,1,Sentiment140,@chriss_21 Check out the techno era Ecigarette. Get paid to reduce your tobacco use  http://bit.ly/15g0H4 It is totally cool
92850,0,Sentiment140,@chrissie_ PAPARAZZI &gt;:00 lol  i hate being backwards slow too &gt;:0 i first heard of her at ms universe in vietnam? WHY WAS SHE THERE
92879,0,Sentiment140,@Compain wow how different -- we get a lot of rain and thunder-showers lately 
92894,0,Sentiment140,"@compliakated kellz i made the eggs for you, you only had to wait ten mins for them, don't get that mad at me "
92899,1,Sentiment140,@ComplXSimpliciT I'm up...eating cheesecake! 
92903,0,Sentiment140,@chrisssyk what a horrible position for u 2 b in baby  just keep telling her to go on the trip &amp; not stay for him. Hopefully she'll listen
92929,1,Sentiment140,"@chrissyhsn Yes Northern Exposure is mos def Magic Realism, a &quot;genre&quot; I can't seem to escape "
92933,1,Sentiment140,@Chrissyisms Never a good exercise really - unless you're being audited.  
93030,1,Sentiment140,@bastitime He he 
93069,1,Sentiment140,@chrissyrock ... wearing a JCS shirt! hadn't seen him in 5 yrs! it was crazy weird n awesome! 
93116,1,Sentiment140,@confusedCoyote I'm supposed to keep up to date on this stuff  It looks quite fancy. A weird mash up of google/friendfeed in realtime
93124,1,Sentiment140,"@coniglionero If there was a reason, it wouldn't be as good. "
93132,1,Sentiment140,@Connie321 You know I'm just messing with you Connie. I'm sincerely happy that you had a great time. You truly deserve it!!!  
93191,1,Sentiment140,@christianaellis who needs food when you have the iPhone? 
93197,1,Sentiment140,@christiancraven haha yeah ur right. Cuz I'm not a whore who has &quot;backups&quot;. Hahaha jk 
93206,1,Sentiment140,@ChristianIvan Don't try too hard. You'll draw a blank. 
93221,1,Sentiment140,@ConnorJack oh cool thanks! 
93283,1,Sentiment140,"@bayoyong Nope, just up here for a month doing design work for @onthecity and enjoying this awesome city. "
93284,1,Sentiment140,"@bayushi_akai Hmm.... tempting offer, but no "
93290,1,Sentiment140,"@ChristianVDV By the way, Happy Birthday! "
93303,0,Sentiment140,"@christilton because its the big E3 week, and also because you knew I was at work and felt bad for me, since I am not at E3.  "
93311,0,Sentiment140,@christinaaaaa HAHAH! i got irritated last night 
93343,1,Sentiment140,@contactnaveen i cant begin to tell you how much i hate IE 
93349,1,Sentiment140,@contentcottage A chocolate milkshake would have been delightful! 
93350,0,Sentiment140,@contentcottage very cold here too - even poppy slept in later then usual! just gave in and cranked up the heat. I had to 
93356,0,Sentiment140,@contentwhore RE @enterbelladonna just got a ticket for talking to me in her cell. - Officer didn't demand a BJ? No hope for any of us 
93363,1,Sentiment140,@christinadmtl yesss gui!!! see u thur gurl 
93374,0,Sentiment140,@ChristinaluvzJK awe no!!! sorry to hear that 
93457,1,Sentiment140,"@bball4life  i love ur advice! i never leave home without some good tunes.  ...and the curls, well...  i tied em back. Lol."
93512,1,Sentiment140,@cookiedorksx3 pshhtt whateverr xD ahah okii.  i dont want you getting busted xD iluu
93624,0,Sentiment140,@cookinsforme I have sprint and a palm centro  not too many tricks lol
93636,1,Sentiment140,@Cooksey22 cant you help me out? im hella cool and am willing to pay you with cookies... o.e you know you want to... 
93652,1,Sentiment140,@coolcatteacher Little tick box on the right of the place where you write your tweet (on tweetdeck). 
93659,1,Sentiment140,@BBInsider1 can't wait for the show to come back in July 
93711,1,Sentiment140,@Christopherdfox Not eating isn't a diet. You go into starvation mode and then your body stores everything you eat...in fat. 
93725,1,Sentiment140,@coolchymes just got to my house. I'm sure 85c cafe will be in the agenda sometime tonight.  any OC people want to tweetup say about 9pm
93730,1,Sentiment140,@Cooley_Cakes  Wait until you're obsessed like me  Did you cry when Angel died? Xoxox
93771,0,Sentiment140,@BBRRIITTTTYY its a disease dogs can get from i think mosquitos or something? yeh she is a puppy we only got her friday  x
93807,1,Sentiment140,"@christpherr I was wondering where you were, haha. "
93810,1,Sentiment140,@Christy_wise Hey lovely... was wondering where you'd disappeared to!  
93834,0,Sentiment140,"@ChrisUC  basically, i wanna broadcast but not really is the blog equivalent to im horny but im not gonna have sex w/ you. "
93848,0,Sentiment140,@coolracz oh sorry 
93901,0,Sentiment140,@BClove I had to miss it. And Hannah Montana. And JONAS. Ugh. I want my Disney. 
93923,1,Sentiment140,@Copsucker I need to introduce you and @pornobobbie to each other - you guys are both artists and awesome 
93925,0,Sentiment140,@copticsoldier I'd rather not know as I paid a ridiculus amount for my 16gb 
93981,1,Sentiment140,"@bdjones Toddlers and *any* kind of gadget don't go well together. As for my Storm, that's what the screen lock is for. "
94021,1,Sentiment140,"@chronicdancer I know it's really sad I'm always going to be around, and when your in the city you give me a call "
94159,0,Sentiment140,@beamak omg we missed browns....................... too late to wake up 
94167,1,Sentiment140,"@Bean525 no worries, i've been watching some of it on G4tv at night. "
94170,0,Sentiment140,@beanchef mmm unfortunately ive lost my appetite. and being 3 hours away from my family no one is here to look after me. waa 
94196,1,Sentiment140,@cornwuff I may steal them from you at MFF if you don't want them. 
94292,0,Sentiment140,@beardoctor tito kant lowd da paj und hath ta gow tu beyd naow 
94379,1,Sentiment140,@beauarmstrong Both crappie and catfish are great there - - plus the lake has quite a bit more room to jet around on!  
94382,1,Sentiment140,"@beauche I got a letter wrong, and retweeted. The issue is in a previous tweet "
94389,0,Sentiment140,@BeauGiles Can you remind me of the Hottest 100 again later?  @posty's just had a teh accident in teh car.
94439,1,Sentiment140,"@beaurosser I must've missed something. Namely, your descent into retard hell. Here's to finding a real job so you can feel human again. "
94443,0,Sentiment140,@beautie: oooh sounds good. pricey? any other recommendations for good treatments/leave-in serums? i have a frizz problem 
94498,1,Sentiment140,@CouchSurfingOri That sounds nice 
94515,0,Sentiment140,@beautykween it didn't have an add me sign next to it 
94610,1,Sentiment140,"@CourtKP they arrived last weekend...but maybe not with all their stuff, I do think they have a youngn "
94677,0,Sentiment140,@courtneyadair u totally are 
94705,1,Sentiment140,@courtneykkk ditto 
94741,1,Sentiment140,@courtstothemax ace? 
94798,1,Sentiment140,"@chuckiem  Yes,  and I hope the show I promoted was clean.....   lol      Bella"
94844,0,Sentiment140,@coyotetoo ... one inch makes too much of a difference if i have signal.  even when phone doesnt move!!!!   total hardware sell 
94889,0,Sentiment140,@Coyy Logi doesn't like to eat.  Liam eats all the food. Excited siya mu kaon! He cries when you take your time feeding him.
94911,1,Sentiment140,@cpembleton the thing is I really wouldn't want to. I like when others are able too! 
94917,0,Sentiment140,@cpickett32 Me too. I think I have Seasonal Affective Disorder! 
94935,1,Sentiment140,@churrosavenger LOL no prob! Glad to spread the ZQ TWITTER LOVE! 
95025,0,Sentiment140,@ciaobella6 im good kinda tired 
95064,0,Sentiment140,@craff2008 @colwar Okay.  How do I now get them to go into the movie folder on the iPhone.  Won't let me drag and drop or import 
95074,1,Sentiment140,@ciara_danella @ i Got our shirts from @410bc . They rock! Excited to sport mine on my plane ride tomorrow 
95208,1,Sentiment140,"@CindaLee FYI- holistically, lung issues=unresolved grief...just in case some extra tears might help (and no neg. side effects like meds "
95219,1,Sentiment140,@craig_martin hey mate.. will you be in WGTN soon? the license is a one per shop license 
95260,0,Sentiment140,"@Cindy_Stalnaker No bunnies   wish we could have, but Tucker will be coming home with us in 2 weeks! They were so sweet!Our hearts melted!"
95373,0,Sentiment140,@cramur They died  we are going to have them replaced before the big party.... are you going to be here for that!?!?
95376,0,Sentiment140,"@Cranialstrain In Apple Mail, the RSS comes through with a couple of lines and then you click to visit the blog. Sorry "
95391,0,Sentiment140,@crashpixie Did you see the preview too 
95421,1,Sentiment140,"@cinnamonlizzie Were wishing the same wish  Bestie, i think you and me will still at the same service. yey!you know, it's a looong case."
95504,0,Sentiment140,"@Cisko25 Sorry man.. i was running none stop till 3am  only had 3 hours of sleep, and i gotta run.. this busy is super busy for me !! ttyl"
95562,0,Sentiment140,"@citrusberries Aw, I'm going to miss you Catherine Bush.   (Shh...don't tell anyone but I think I like you better anyway.)"
95607,1,Sentiment140,"@crazycrayon Oh, the nicest.   Just simply sharing the love!"
95664,1,Sentiment140,@cj_superchimp tweet tweet tweet tweet! Are you still bored? Clean your room!! 
95707,0,Sentiment140,@CJBlaze There will be no new series after series 3 
95721,1,Sentiment140,@cjjc @horatio_outside I challenge you to a jumping on turtles contest! Hwah! 
95736,0,Sentiment140,@CJPAC @tararafiq @ERMBlairwitch @lobbycanada @Toronto_PR_Guy Thanks for your &quot;where are u&quot; tweets! I missed you 
95783,1,Sentiment140,@crazytwism is gravity a paid software? wow didnt know. but should that b much of a problem? 
95785,0,Sentiment140,@crazytwism The guy with the max votes still wins.  We need the return of the 'none of the above' options which has bin missing since EVMs
95800,0,Sentiment140,@crdlovesyou tell your friend that i would love to follow her ha ha but she has her thing blocked 
95828,1,Sentiment140,@ckmaresca My wife switched shampoo &amp; conditioner shampoo only of the same brand.  Took me months to figure it out.  
95842,0,Sentiment140,@Claaairey aww clarieey  have a coffee
95864,1,Sentiment140,"@Claire_Cordon True I'm hoping for an XBox afternoon. Doubt it'll be monopoly, though. Something more &quot;shooty&quot; "
95873,1,Sentiment140,@clairealex We should have a sing song to keep up morale 
95897,0,Sentiment140,"@create4you, when replying it's actually to @banjoist123, and LOL @wendywings!  :O  Hey @derring1  Man I miss sports.    Sheesh once again"
95939,1,Sentiment140,@clairehux I love my claire hux! Your tunes are on repeat in my mind's playlist. 
95970,1,Sentiment140,"@creativve @xfascination Green Day on kotek.fm! yeah, finally! "
95983,1,Sentiment140,"@creealice eheheh, im keeping micsha aswell "
96026,0,Sentiment140,@claireyjonesy LMAO i want him to reply  booooo you @tommcfly REPLY TO ONE OF US lmfaoooo
96028,1,Sentiment140,@claireyjonesy yeah we realllly do! :') we'll discuss on thursday for deffo! 
96036,0,Sentiment140,@cremebruleecart TAKING A BREAK?  darn. I was going to san francisco today..
96040,1,Sentiment140,@crenk thanks for the feedback. we're growing quickly and implementing changes that you'll be interested in I think. Stay tuned 
96105,1,Sentiment140,@clarebiddle we are too cool! and whayy to your tweet below!! i got another new dress today!! 
96126,0,Sentiment140,@crimsong19 I hate ticketmaster. They always screw things up.   
96131,0,Sentiment140,"@CrimsonLine you know... budget, and being all responsible with money and all.  they decided not to do the streaming    /tear"
96160,0,Sentiment140,"@clarewilliamsD4 You cheeky little monkey! I've been off discovering myself... and no, you dirtbag, not like that. Been so busy with work "
96165,0,Sentiment140,"@clarileia About 30 of them were forwarded emails, prefaced by &quot;For info.&quot; I hate that. "
96219,0,Sentiment140,@clarityxx aw. try not to think about that 
96233,1,Sentiment140,@Clarko Achievement Unlocked: &quot;Finding your Feminine Side&quot;  (iTunes: http://bit.ly/FlowerGarden)
96239,1,Sentiment140,"@clarktea Lol that's fine give MSU computers all the viruses, miss you doll! "
96278,0,Sentiment140,@crissyrob sunburn what a sore yin  the fogs in now lol
96279,0,Sentiment140,@crissytioseco Here! &gt;&lt; 
96323,0,Sentiment140,@claudia10 http://twitpic.com/6ilgr -  Ah well. i like the top!
96342,0,Sentiment140,@CRISTYLE_ hell yeah! Do you like &quot;Invincible&quot; C? Totally underrated album of his IMO! 
96352,1,Sentiment140,@crittyjoy I will.   I hope to have a chance to read it this week!
96368,1,Sentiment140,@Croc_Hunteress and what's wrong with having another couple of days just in case 
96495,1,Sentiment140,@crownjulesb pah. No need my dear - you'll knock'em bandy 
