ItemID,Sentiment,SentimentSource,SentimentText
714791,0,Sentiment140,@CreepyTony That sucks about your wallet. 
714808,1,Sentiment140,@CressFerriera totally! thats going to be amazing 
714869,0,Sentiment140,@CrisCris smh. i had to curl my shit. its too hot. 
714999,1,Sentiment140,"@crowdedteef well It's not the first time I've thought that, and prob. wont be the last. It was nice seeng you at wolf camera. "
715012,1,Sentiment140,@crozzylicious I like beer. I like it a lot  michelob golden light.
715200,0,Sentiment140,@crystalgaldamez I tried to go but I'm on my phone and it doesn't work on my phone 
715236,1,Sentiment140,@crystalsimeoni good news. woop woop!!! for skype 
715237,0,Sentiment140,"@crystalsinger ohhh dude, I'd bloody love to but I've done a typical Beth trick and planned some work for tomorrow  where are you again?"
715257,1,Sentiment140,@crystrill Congratulations are in order? 
715334,1,Sentiment140,@cstar610 aaaaaw your adorable! i just got ur tweet 
715875,1,Sentiment140,"@cynical76 Yeah, it looks pretty decent   Don't suppose there's a co-op mode?"
716091,1,Sentiment140,@daanbrg OMG you still on the show.. Yawnn 
716178,1,Sentiment140,@daerchwing Well iCertainly didn't put it there! 
716301,1,Sentiment140,@daisyvega i'll be your prom date  haha
716588,0,Sentiment140,"@danadearmond aww really? I thought u had a seperate twitter acct just for pics, I miss your good pics "
716711,0,Sentiment140,"@Dancesingact3 What's wrong, hun? "
716736,1,Sentiment140,"@dandelions8910 lol  unfortunately, my second thought was &quot;crap I have work in 3 hours&quot;"
716784,0,Sentiment140,@danellesheree that @cpaug meetup was last night? i forgot to add it my calender. 
716799,1,Sentiment140,@danfaust Already doing it. 
717060,0,Sentiment140,@daniellemhicks I know. such a cutie even when crying.  
717270,1,Sentiment140,Going to school =[ I'm actually not so tired today tho 
717328,1,Sentiment140,Feeling sleepy. Another late night. Good night twitter. The bed bugs have bitten me. 
717439,0,Sentiment140,"Guys. This REALLY upsets me right now.  @blinkandyoumiss especially, check it out please. http://digg.com/d1uDpF"
717528,0,Sentiment140,Feeling sorry for myself this morning. Had  a blast last night though - Thanks Rowan and Duncan - going to miss you 
717574,0,Sentiment140,gynae is just fine but neurology kills it makes me really nervous 
717671,0,Sentiment140,feeling super rubbish. writing a brochure on mobile document shredding is not helping  didn't even go out this weekend. there's no justice
717674,1,Sentiment140,Feeling the alcohol 
717690,0,Sentiment140,Feeling under the weather....... 
718443,1,Sentiment140,going to the pool!! 
718457,1,Sentiment140,Going to the studio for yet another consult!  Super excited about this cute couple... I think I deserve ice cream on the way home. 
718482,0,Sentiment140,had a bath...plaster wet again   I'll walk with a stick: 2morrow no more plaster I can't stand it
718483,1,Sentiment140,had a birthday blast at rebel! 
718623,0,Sentiment140,Going to tutor. Feels rough today...too early! 
718624,1,Sentiment140,"going to TX ... spinning at Wish Ultra Lounge, Dallas tonight and at Mantus Ultra Lounge, Dallas tomorrow "
718636,1,Sentiment140,Going to Van Dyke tonight.  Soul &amp; Blues jazz band..
718736,1,Sentiment140,had a fab time at britney spears she woz awesome  x
719079,1,Sentiment140,"Had a good meeting with a client, now I have to send him a quote for what he want's done "
719231,1,Sentiment140,"had a great day - soccer, birthday party, movies &amp; monopoly. off to make pizzas &amp; early to bed  great day!"
719264,0,Sentiment140,Golf plans are cancelled. Daddy's not feeling well.  #FB
719458,1,Sentiment140,"Had a great swim this morning, apart from nearly being swam straight into at top speed, and having to dive into the next lane "
719662,1,Sentiment140,Had a laugh @Kishorcariappa news about Superbrands. @muscati I think you should go for it 
719943,0,Sentiment140,fighting with my mom yet again 
720067,0,Sentiment140,Had a nice time @ my brothers! But I've got a migraine 
720111,0,Sentiment140,final exams on saturday!? i hate those days!! 
720566,1,Sentiment140,Had an amazing night out with her boyfriend and her sister 
720587,0,Sentiment140,finalizing my minutes of weekly meeting 
720594,1,Sentiment140,finallly comming together      its so close to home now.
720939,0,Sentiment140,@danniFNB haha idk how to do any cool effects in live video 
721009,1,Sentiment140,@dannygokey Hi Danny! Hope you can come here in the Philippines! 
721313,1,Sentiment140,"@dannywood so do you tweet or twinkle Danny, what's it to be????? Lol "
721433,1,Sentiment140,@DanWhitley branch out a bit...you are a funny guy...didn't know it till we talked online.. 
721538,0,Sentiment140,"@DAREvolutionary I am an aunt but not a mother, I have Dad who lives with the angels along with my grandparents "
721608,0,Sentiment140,"@DarkHaggis yeah it was super, a friend works there and she said they even put on a drag show. It's dull now "
721929,0,Sentiment140,@DAUGHTRY4EVA everyones leaving as I appear....  
722004,1,Sentiment140,@DaveDuarte you must have small classes then! 
722023,1,Sentiment140,@davegalanis Thanks for the props Dave. 
722224,1,Sentiment140,"@David_gough thought processes....thought it might help with your character's development, and it is free 2 check out "
722493,0,Sentiment140,"Finally got my internet back. Been offline since thursday, because of a broken cable. "
722670,0,Sentiment140,Good chat with a friend... Trying to find something to watch because I never sleep well on these nights... 
722759,1,Sentiment140,good dayyy  FIVE DAYS!
723109,1,Sentiment140,good morning  in the last 2 days: 3 hours sleep. yeah! and i'm not even tired...
723121,1,Sentiment140,Good morning  now I don't have to go in until 1.  Now I have to closeeee. Blah lol.
723422,1,Sentiment140,Good morning all beautiful day. 
723584,1,Sentiment140,"Good morning Canada! No,I'm not there and BTW there is night right know  XD but i don't care I just wake up and i'm taking my dog out "
723688,1,Sentiment140,Good morning everyone and hope everyone has a great day. 
723776,0,Sentiment140,finding nemo has such a sad beginning 
724171,0,Sentiment140,finished my editing and completing my followup excel sheet.. it jus gets cumbersome day by day.. conversion is just 5% 
724657,1,Sentiment140,Good Morning!  @GraceKaty
724694,0,Sentiment140,Good Morning! Argentina left the trending topic 
724751,1,Sentiment140,"Good Morning! It is currently 39 Degrees outside, so bundle up! .. Where'd I put my coats, anyways? "
724924,1,Sentiment140,Good morning.  Watching Arby 'n the Chief. :p
725138,0,Sentiment140,Had fun networking at the executive party! My feet hurt from standing in heels for 6 hours though. 
725241,1,Sentiment140,"had my first patient cancel this morning, so I uploaded today's FOTD early. http://bit.ly/roP8j  "
725328,1,Sentiment140,had some fun at the one dollar bookstore 
725457,0,Sentiment140,had the sniffles today and a sore throat...HAS THE SWINE FLU INVADED MY HOUSE? na i think its just this cold weather getting to me 
725467,0,Sentiment140,had the worst night of sleep-ever- and is exhausted. 
725756,1,Sentiment140,"haha just kidding! but really if i know i can help as long as i can, well do it!  it's my pleasure..."
726031,1,Sentiment140,hahaha sick no teacher in per 7 
726156,0,Sentiment140,haiiiiizz.. absent again.. 
726340,0,Sentiment140,@DavidArchie man archie you are living my DREAM. I'm half-Filipino and I haven't been to the Philippines! Shameful right? 
726381,1,Sentiment140,@DavidArchie Thanks for the blog david!!  
726442,0,Sentiment140,"@DavidArchie You're losing the title of Mr Twitter Universe, even though you were at the first place. "
726467,1,Sentiment140,@davidbeking Did I catch up to you yet?        
726485,0,Sentiment140,@davidchild I had put ALL my points on Debra... so no. I got nothing. 
726693,0,Sentiment140,"@DavidT2006 Morning from south Shrops... it is rather beautiful today, isn't it? Know of any good walks around Ludlow? Wife's on call... "
726837,1,Sentiment140,@DawnRichard Make some hot hits!!! 
726888,0,Sentiment140,@DAY26addict Yes!! He pushed me into a wall and I bashed my toe 
726936,1,Sentiment140,@daysdifference HaHa Cant Wait To See The Video 
727004,1,Sentiment140,"@DbacksPRGirl YES! Especially for us youngins (I'm 18) who want to get some experience. Plus, I've always wanted to be in the press box "
727111,1,Sentiment140,@dclaryjr Thanks! 
727218,1,Sentiment140,@ddlovato  Spain is so beautiful...and always funny 
727795,0,Sentiment140,goodbye juani. already miss you.. whoÂ´s gonna be my company every afternoon now? 
727898,1,Sentiment140,Goodmorning Miami and Puerto Rico! 2 1/2 days and I'm home.  GSSA day 2 here we go!
728396,1,Sentiment140,Hanging out with the homies 
728432,1,Sentiment140,hanging with Jess at mine. Movie marathon tomorrow! 
728498,0,Sentiment140,Hannah &amp; Caitlyn are having a heart to heart so I'm not allowed to speak to them 
728502,0,Sentiment140,Hannah is listening to &quot;fearless&quot; on repeat. I have to get out of here 
728663,1,Sentiment140,Goodnight  im working then Chior then movie with taylr and jessica  Yay
728670,1,Sentiment140,goodnight &amp; goodbye. 
728763,1,Sentiment140,Happy Anniversary to my mommy and daddy  @lisap137 and @tomatcc
728833,1,Sentiment140,goodnight lovely night 
729117,1,Sentiment140,happy birthday to you  happy birthday to you  happy birthday dear RC  happy birthday to you   [orchestrated finale] have a gr8 day!
729134,1,Sentiment140,"Happy Birthday, Michael Cera!!!!!!! "
729170,0,Sentiment140,Happy Fathers Day Dad!..... Wanting my baby with me. 
729194,1,Sentiment140,Goodnight. Sleep Tight. Don't let the bed bugs bite. 
729637,1,Sentiment140,happy mother's day ! just hangin' around with the mommy  going out to grandparents around 1:00..then food shopping !
729740,1,Sentiment140,Happy Mother's Day to all of the mother's in the whole wide world 
729880,0,Sentiment140,Gosh I wish I was going to prom right now 
729971,0,Sentiment140,"gosh, this makes me sade when I see the people which are doing a hungerstrike to stop the war in sri lanka  help to stop this crazy war!"
730173,1,Sentiment140,@ddlovato do you think you could tour the UK any time soon because that would just be an amazing concert ...can't wait for june 15th  x
730191,0,Sentiment140,"@ddlovato good luck demi tomorrow! i wish i were there to see you, but im from argentina   looove you! solu."
730193,1,Sentiment140,@ddlovato Good Luck on tour ! i know you will do great 
730317,1,Sentiment140,"@ddlovato i cannot wait to see you, in like, 16 days i think?! eeep. "
730553,0,Sentiment140,@ddlovato she lost 
730583,0,Sentiment140,@ddlovato the concert was AH-mazing! just the 4 hour drive there and back wasn't  but it was so worth it!&lt;3
730696,1,Sentiment140,"@ddlovato your doing great demi, keep up the good work "
730706,0,Sentiment140,@ddlovato You're one of those Twilight obsessed fans? Rawr 
730721,0,Sentiment140,@ddlovato_real I miss you more though! 
730742,0,Sentiment140,@ddrdiva @laurapasik @that70sgrl I've always been a ppl person just hid behind bad self confidence for 2 long  u can do anything!
730776,1,Sentiment140,@ddubsbostongirl thank you  it should be a great day for all of us!  
730870,1,Sentiment140,@DeanCoulson ha ha you like ahhh just a bit of humour in a dark world man ha ha 
731118,1,Sentiment140,@deborah561 what an idiot i am lol 
731144,1,Sentiment140,@debraoakland  Only telling the truth Dibster 
731157,1,Sentiment140,@debsantiques So true...there's a reason why my reality is so different from some peoples 
731217,1,Sentiment140,@decoystars My sympathy. It has happened to me thrice before. So frustrating. Good night! 
731264,0,Sentiment140,@deebzz I KNO. i need tickets  and i hope my friends are going.
731442,1,Sentiment140,Got a free movie from promo code 
731527,1,Sentiment140,Got a neww background from Twitterbackgrounds.com. On youtube and talkin to da besties! 
731835,0,Sentiment140,got him back to bed and slept until 6:30.Yay and I think he'll go to sleep earlier 2nite he had to poop and everything re started at 7:50 
731957,0,Sentiment140,Hard day digging ditch and installing electric line yesterday.  Today more of the same.  Long day.  Got to walk in the morning... uhg! 
732059,1,Sentiment140,has 688 twitter updates  http://plurk.com/p/vhc0f
732228,0,Sentiment140,has a poorly cat after an outrageous fight last night. I have a feeling he lost 
732441,0,Sentiment140,Has been having a super upset stomach...I've spent more time today in the bathroom than with my wife 
732809,1,Sentiment140,@DeniceSy not really more like a advance class for the math challenged. haha but anyway it's still sumthin to be proud of 
732865,1,Sentiment140,@DeniseMcClain I'm always at least a year late on tech trends. (I still play tetris  )
732882,0,Sentiment140,@denissahady sorry to hear that 
733024,0,Sentiment140,@derekhelmer you are just making me miss the IMAX even more 
733205,0,Sentiment140,"@dessey thx,  wah @ubertwitter payah, delete tweet sampe skr gak punya  http://myloc.me/4Mzz"
733343,0,Sentiment140,@devindavid I kinda wish I hadn't just sold it for $90 
733357,1,Sentiment140,@devinjay It TOTALLY did  I even said it to @scotsnow
733364,1,Sentiment140,"@Devinple ...yeah, don't do that. and Boob Month is a No Reason Affair... so yes. Official. "
733426,1,Sentiment140,@DEWGetMeTho77  nothin like honey comb ice cream from the harvester.
733485,1,Sentiment140,@dfizzy i hope you feel better damon 
733498,0,Sentiment140,"@dfizzy, u got my phone taken away! i got an update from mobile twitter in 5th period History n i got in trouble "
733761,1,Sentiment140,Got my boook 'scared' in the mail today.....right n time for my vacation   !
733928,0,Sentiment140,First day of classes didn't go that well 
734058,0,Sentiment140,"got my hair cut really short. i like it, but i miss my long hair. i have a headache and Daniel wont txt me back "
734086,1,Sentiment140,Got my new glasses today so now I can see again  yay!
734088,1,Sentiment140,"Got my new Intel SSD swapped in, disk util sees it; starting install/restore now "
734541,1,Sentiment140,Got the BrainBone daily question right!  - http://bit.ly/gIpwO
734546,0,Sentiment140,Got the clothes I ordered last week today. The zipper broke on my new hoodie already 
734576,0,Sentiment140,Flat tire on the she of the 405 
734694,1,Sentiment140,Got tikets for the motion picture of my all time fav novel...yep!! Angles &amp; Demons!! 
734748,1,Sentiment140,got to love saturday afternoon naps 
734754,0,Sentiment140,"Got to meet the people who made my adoption possible today. I was too nervous to ask them details, though. "
734834,1,Sentiment140,"Got up early, early, early! Headin' off to church with Alexia! "
734876,0,Sentiment140,"gothic juga manusia, bisa demam bisa meriang "
735173,0,Sentiment140,"Focus: Getting my clean on, making the salon perdy, talking as much as I can {a little hard just had gum surgery  }"
735448,0,Sentiment140,Graduating in an hour. With an ice cream stain on my gown. 
735945,0,Sentiment140,Great job @jennyvokals...u were on another level....Im not sure where they was...lol~So tired  Nite tweggies!!!
736234,0,Sentiment140,"Great, rain all day so my internets is down, down, down. "
736383,0,Sentiment140,grmbl ... no more battery grip for the 5D Mark II in stock at Calumet Antwerpen 
736410,1,Sentiment140,ground swell = amazing 
736540,1,Sentiment140,@DIAMONIQUE909 take your ass home and to sleep!  
736550,1,Sentiment140,@diana_music * runs into studio takes u outside * let's play hehe ave a nice day  &lt;3xx
736573,1,Sentiment140,"@dianadell If you get to work early, you have more time for coffee! "
736736,1,Sentiment140,"has faith that Jon &amp; Kate will be OK  god bless , g'night &lt;33"
736822,0,Sentiment140,has got the sniffles 
736825,0,Sentiment140,Has got tonsillitis and it hurts! 
736836,1,Sentiment140,"has had a bitch of a day. But hey, I'm still smiling "
736934,1,Sentiment140,has Jenna Jameson on his desktop. Makes work so much nicer 
736940,0,Sentiment140,has just became a PAUL GASOL hater because he earned his first championship ring with the LAKERS 
736951,1,Sentiment140,has just booked his Center Parcs activities! Can't wait until August 
737260,0,Sentiment140,has scored a noise abatement order 
737421,1,Sentiment140,has to pop my roast in the oven... back soon  xc http://plurk.com/p/uab7l
737499,1,Sentiment140,has woken up and craves for something salty  i miss the father and eating noodles for breakfast.
737537,0,Sentiment140,Hasn't felt this rough in ages. 
737656,0,Sentiment140,HATE THIS DAY 
737844,0,Sentiment140,Hates the fact that she has an allergy to cut grass now i'm all itchy 
737941,0,Sentiment140,Haunted by old sports injury. Ouchy-can hardly move! Any stretch/fitness tips for bulging disk in lumbar? Pwr yoga no good - made worse. 
738004,1,Sentiment140,have a half cup of coffee  yawnn..
738323,0,Sentiment140,"@dietsoylentcola I am presently messing around with LJ settings, contemplating a cigarette that I will not have til tomorrow morning  u?"
738391,0,Sentiment140,"@digitalsecy Oh, and I'm sorry about your cold  That's never fun.  Hope you get well soon!"
738566,1,Sentiment140,@dinosrawr i like that plan just fine even without the time turner.  i'll have to bring a bottle of coke with me.
738672,1,Sentiment140,@dirtyricex Sorry you know I love you  I want to go to New York!
738724,0,Sentiment140,grrr. my town has closed down the main road to the center of town. so driving to my son's school will require a loop though another town. 
738981,0,Sentiment140,Guh! SOUNDERS!!!!!!!!! Cant do it without Keller.  I bought some Blue Rams today! Yay! New fishes!
739031,0,Sentiment140,"@disachantel yessss, the doty my nigga...puff puff give lol I'd pass it 2 u but u's sooo far away "
739042,1,Sentiment140,@disavian: saw it yesterday. Pretty good. 
739775,0,Sentiment140,Ha i got in the rock band but it sucks cause not what i tried out 4 
740108,0,Sentiment140,havent slept one bit. sore throat. achy. cough. fever. 
740450,1,Sentiment140,Had a fun first afternoon interning with @ridemakerz! It's going to be a great summer! 
740540,1,Sentiment140,Having a lovely morning out in Nantwich 
740565,0,Sentiment140,Having a poo day 
740605,1,Sentiment140,Having a Springsteen day  Thunder Road is probably my favourite song.
740663,1,Sentiment140,had a good day yesterday  today's been quite alright
740837,0,Sentiment140,Having completed the task set for it- my camera has now packed up and died 
741380,1,Sentiment140,"Friday 28th August, UNSW Roundhouse, Anberlin/The Academy Is...someone come with please  $54.65"
741387,1,Sentiment140,Had a great time with Savanna and Lixx and Carla! 
741524,0,Sentiment140,had a hell of a freaking weekend and it's not even over yet. 
741586,0,Sentiment140,fridayyyyyy! rain go away 
741724,1,Sentiment140,had a lovely day  Tomorrow school and You me @ six @ nijmegen with Bionda!
741726,1,Sentiment140,had a lovely day at the grandparents 
742050,0,Sentiment140,he wasn't there today   my free day from when the bell rang and wen it rang at the end was okayy..but after 
742051,0,Sentiment140,"he went to sleep, poop.  watching some show about siamese twins? yeeaahhh"
742141,0,Sentiment140,"fuck after yesterday, whats the point in chasing after her anymore....for once in my life i guess its just not ment to be "
742468,1,Sentiment140,headed back to Vancouver 
742539,1,Sentiment140,"Fuck yeah bitches, i got out hella early! "
742658,0,Sentiment140,Fuck! Ozzie just took Floyd out and put Dotel in *sigh* we lost 
742721,1,Sentiment140,headed to Owatonna (apparently) to talk last minute apartment stuff  text me if you wanna hang or need me or somethin go #twins !!
742905,0,Sentiment140,"fucking hell, my work laptop is crawling. fscking 4 year replacement rule. BASTARD! whoever said &quot;1.5gb/60gb is enough&quot; didnt run vmware! "
742915,0,Sentiment140,fucking missed flawless 
743002,1,Sentiment140,Had an awesome day with my mom!!  Getting my act together for this week.........out of town on business 
743083,0,Sentiment140,Had another super busy day. I miss you twits  Hopefully tomorrow will be better!!!
743124,1,Sentiment140,heading back home   listening to musiccc &lt;3
743151,0,Sentiment140,Heading back today!  this weekend has taught me that i need my black and spanish friends back badly 
743243,0,Sentiment140,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over "
743311,1,Sentiment140,Had lots of fresh air this weekend!  I fell off a rock into the catheads 
743358,1,Sentiment140,Full day - happy to have been outside and away from my desk 
743473,1,Sentiment140,Fun with Airfoil plus every gadget in the house  http://vimeo.com/4216423
743573,1,Sentiment140,Heading home tonight for a visit with the family and the first of Nolan's 1st birthday parties. 
743618,1,Sentiment140,had not heard about &quot;mobile micro jobs&quot; will check it out later today  #momoams 
744070,1,Sentiment140,haha felt like a whole afternoon. with J 
744139,1,Sentiment140,FYI I'm running around @impromptustudio today. So yes I will be talking back and forth with myself from the @impromptustudio account. 
744285,0,Sentiment140,"@Disphunktional mary, can u do something to mine? I have split ends &amp; that's the reason it's not growing "
744300,1,Sentiment140,@DistinQue Thanks for the mention in your #followfriday 
744322,0,Sentiment140,@dittebb pulled a muscle in the shoulder. I sure hope it gets better soon. 
744515,0,Sentiment140,@dj_bubble can't find that 
744684,1,Sentiment140,@djdnice good morning to you 
744738,0,Sentiment140,@DjFlush but loosing the iPhone n tht too like this  khair I hope it gets fixed play around a bit ?
744815,1,Sentiment140,@DJKidFamous Morning  where in the worlddddd is my buds??!?!
744966,0,Sentiment140,"Gah, I feel absolutely wretched  I think, early to bed tonight, but I guess I should see a doctor first."
745059,1,Sentiment140,haha my mums chatting away to guy with womens voice off britains got talent....CANT WAIT FOR NEW MOON 
745177,0,Sentiment140,Haha the second one. I had to use cotton balls 
745275,1,Sentiment140,"Haha, boss has a meeting with someone who looks exactly like Sid from Skins. "
745307,1,Sentiment140,Heading to sams for some steaks. Gonna grill out in the cold air. 
745373,1,Sentiment140,"haha, las buhh not least follow dese guhhs: @ItsMariahxOxO &amp;&amp; @missesoxclusive  dey coo @KAYKAY_SODMG she mah gurll 2W0"
745762,0,Sentiment140,GAWD! I'm feeling so depressed! I wanna cry! 
745817,1,Sentiment140,heeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeey the biggest hello ever 
746031,0,Sentiment140,Geez...didn't go to the gym yesterday...and chances look slim today too...I'm slippin 
746301,0,Sentiment140,hello everyone .. guesss what im sick and im still going to a damn sweet 16 tomorrow   &amp;nd in just a few i have to go to the southside
746337,1,Sentiment140,hair appointmentt! going blondeeee babbby 
746491,0,Sentiment140,get it how badly I want it my friends already have it except me that's sad   
746529,0,Sentiment140,Get well soon Dave Gahan out of Depeche Mode. 
746582,1,Sentiment140,Gettin' coffee with ayeface! 
746719,0,Sentiment140,"Handed in dissertation yesterday morning...followed by pub lunch, Pimms by the Diana fountain and drinks in the Union...revision time now "
747010,0,Sentiment140,Getting car battery changed out.. This whole day has cost me $160.  May not have $ for paper &amp; film.
747040,0,Sentiment140,"Hello Wisdom Tooth On The Upper Left Corner, pls stop pushing? Flights back home aren't cheap. "
747072,1,Sentiment140,Hanging at the beach..love it 
747234,1,Sentiment140,"Getting hungry, but Finding Nemo is holding my attention right now "
747283,1,Sentiment140,"helped an old friend move last night and got to catch up....steve, you owe me one "
747387,0,Sentiment140,Getting my moms car inspected...i should be sleeping 
747449,1,Sentiment140,here at matthew's laughing at our daily tweets. what an eventful day. 
747641,1,Sentiment140,getting pretty excited for vacay!!! Heading to Tybee Island EARLY Friday morning until the 28th. what-what! 
747814,1,Sentiment140,he's just not that into you - my review  http://bit.ly/1aHefu
748507,0,Sentiment140,happy i got the day off tomorrow woot but lots of errands 
748988,1,Sentiment140,"@DKBooks id buy dad a boardman bike - he used to be over 20 stone but now he is down to 14 stone and likes to cycle, im so very proud "
749426,0,Sentiment140,@dolefresh I don't do many private readings as my schedule doesn't allow it  check out my site as there r details on there that will help
749449,1,Sentiment140,@dollg1974 thank you! 
749646,0,Sentiment140,@donhead no t2000 
749709,0,Sentiment140,@DonnaMMiller I'm in bed but can't seem to fall asleep 
750042,1,Sentiment140,getting ready then wedding 
750075,0,Sentiment140,"Getting ready to get train to Wales. Oh what fun, 6 hours on a train! "
750288,0,Sentiment140,Getting Ready to start another busy week - lots of work to do today 
750334,1,Sentiment140,"Getting ready, Alli's house, Then going to school Tuna Fish in rock band  CAMP TOMORROW  so excited."
750381,0,Sentiment140,Getting sick of the beach. 
750458,1,Sentiment140,@DonnieWahlberg I am going to workout. I am sure you are still sleeping after the party last night! 
750546,1,Sentiment140,Getting things ready for race/trip this weekend!  can't wait to see @krzimmer + all my other friends in Chicago!!
750771,0,Sentiment140,Hey @kiddshow buenas mornings! Mi pelo is tangly   (kiddlive live &gt; http://ustre.am/2FUW)
750977,0,Sentiment140,Happy sunday all.. And it's hotter than yesterday.. 
751178,1,Sentiment140,"Hey all. Join @MyBrandedLife at Wembley VA, 12.45 or @raouldejongh at Point VA, 1.15 for #LunchRunWednesday no pressure, guys! "
751226,0,Sentiment140,Harpers island was so good!!!!!!!!! Off to sleep now. Doctors Monday  think good thoughts!!
751257,0,Sentiment140,girls no naughty things for me tonite.. i can not be a tigress  since hubby fell a sleep on the couch b/c of boredom
751427,0,Sentiment140,hey everyone my hubby @nickneagle is going to ER b/c he's got a really high fever &amp; or dr sucks &amp; isn't open - i'm home with kids 
751491,0,Sentiment140,has a broken laptop  it wont connect to the network wirelessly. neither will my brother's xbox live.. anyone know why?
751594,0,Sentiment140,Has a headache and I think a fever  #pigbirdcowflu
751793,1,Sentiment140,Glad to be home after a rather dull day. Been listening to new Hed Kandi Spring Mix 2009 - looooooove it! 
752030,0,Sentiment140,gltch486: But now the car won't start - oops. 
752322,0,Sentiment140,has basically zero art and studio time over the last month 
752347,0,Sentiment140,has been dumped......her and her kids and without being told about it from the man himself! Left for a game of golf never to return!! 
752398,0,Sentiment140,gnite y'all...tomorrow is Wednesday! hands down the best day of the week! lol SIKE!!! 
752888,1,Sentiment140,Hey............. It's FRIDAY 
753150,1,Sentiment140,hi i'm new  Now why isn't my picture available?!?!?
753284,1,Sentiment140,hic ! hic ! 
753467,0,Sentiment140,@donniewahlberg Missing you already!!  Wish I could go to more shows this tour!!!  
753695,1,Sentiment140,"@dooganized haha, I know he's pretty proud of that song "
753704,1,Sentiment140,@doombox haha! yes we are! we should get shirts 
753790,1,Sentiment140,@dorkierthanyou HEY! YOU CHANGED YOUR PIC! I LIKE IT 
753794,1,Sentiment140,@Dorkus_ Does England count for special? 
753804,0,Sentiment140,@dorkydeanna That's just not nice  I hate when people do that
753956,1,Sentiment140,"@doughkey Er, except I don't have it handy. What's your email?  (or mine's stephen@granades.com)"
754244,1,Sentiment140,@DQJ Thanks! 
754378,1,Sentiment140,@DrakeKemper you should follow me so we can message 
754646,1,Sentiment140,"@DrewFristoe (((HUGS!!))) Hey, Handsome! "
754795,1,Sentiment140,"@drkchna Lunch, yes. A date, nope. "
754914,1,Sentiment140,@drsigne Thx for the movie reco. I'll look into this 
754954,1,Sentiment140,@drummersunite I completely agree 
755244,1,Sentiment140,God can move mountains...but U gotta bring your shovel 
755442,0,Sentiment140,Godddd. I wanna go biking. But I don't have one T_T 
755445,0,Sentiment140,godfreakinfukfak i keep seein shit out the corner of my eye  ghostiez
755488,0,Sentiment140,goin away party at mi house today 
755573,1,Sentiment140,Goin to church! 
755672,1,Sentiment140,going 4 a swim 
755836,0,Sentiment140,"Has had it with short hair  .. time to grow indefinitely... off to the nail salon, im in dire need...."
755962,0,Sentiment140,"Has just got in from work, drinking tea and then off to do stuff. Like mowing the lawn and tidying "
755972,0,Sentiment140,Has Just Had A Mathematics Exam   English Lit Tmraa 
756141,1,Sentiment140,has just watched tonights Robin Hood- love it! 
756195,1,Sentiment140,Hittin up the garage sales all over South Lyon! I'm so excited I can barely contain myself!!! 
756280,0,Sentiment140,Going home head hurts too much 
756359,0,Sentiment140,hmm  2 weeks of rest and need to start everything all over again 
756551,0,Sentiment140,has nothing to do. 
757381,0,Sentiment140,"Hmmmm, bored  wat shud I do? Any suggestions??"
757470,0,Sentiment140,has to work all day and then gets to do the final Adults only night  &lt;Sad face.
757872,0,Sentiment140,going to bed after i clean the house   Had fun last night!
757957,1,Sentiment140,Going to bed at 10:30pm during the week is sooooo 5th grade and it is so amazing 
758095,1,Sentiment140,going to bed now  night!!
758294,0,Sentiment140,hates Hui Juan for stealing her Mike He  http://plurk.com/p/11k262
758469,0,Sentiment140,"Hates sainsburys, and night shifts, and getting crap for not doing overtime I wasn't even asked to do. I don't want to go back "
758606,0,Sentiment140,"Home alone, and hungry "
758621,1,Sentiment140,home and exhuasted.. but i had a lot fo fun. 
758814,0,Sentiment140,"going to church in Fuenlabrada for the last time!!!  AND Brittany has abandoned me, so I get to go and cry by myself. waaahh."
758944,0,Sentiment140,Home from the beach.  
759118,0,Sentiment140,"going to go have a shower and read H.D chapter in bed, cant wait "
759130,0,Sentiment140,going to go read The Clique then work on my math test corrections.  i got an 87 
759617,0,Sentiment140,@dutchcowboys Huh... PR from 5 to 2..? 
759780,1,Sentiment140,@DWsCoverGirl1 Where did you read that? Do tell 
759865,0,Sentiment140,"@dymizzo Nice. Star Trek is indeed a spectacular movie! Zachary Quinto was very very great as Spock!! Although, I didn't see it in IMAX "
760108,1,Sentiment140,@EatStarch It's spectacular to me.  Be proud of it!
760266,1,Sentiment140,@ecco1983 I've been and commented 
760268,0,Sentiment140,"@ecctv That hack kinda ruins the purpose of the game imo, Im disappointed in you, my fellow conan lover "
760400,0,Sentiment140,"@eddieizzard sheffields boiling, but revision and feeling ill has left me stuck in my room "
760851,0,Sentiment140,"home with cough. Missing SJE Pentecost in Dolores Park &amp; chance to play autoharp   M has pulled out Kitty Camp Set, former #1 Favorite Toy"
760859,0,Sentiment140,home!  I know we need the money but I wish my hubby did not have to work! Missing him!
760904,1,Sentiment140,Home. Already! Praise the Lord! haha!  Im feeling so much better today than I did yesterday. The Lord's on my side..I know!  Praise Him
760941,0,Sentiment140,Home... missing my shorty already 
760966,0,Sentiment140,homeeee! tired again..  @amyzing  i need help with a costumeeee - got anything 90s??? i dunno what id do without you!
